candidateKey,sourceWpPostId,name,normalizedName,slug,normalizedSlug,oldUrl,rawReview,plainTextPreview,bioCandidate,thumbnailId,thumbnailUrl,imageFieldId,imageFieldUrl,status,classification,classificationReasons,possibleDuplicateGroup,reviewLikelyType,reviewConfidence,yoastMetaTitle,yoastMetaDescription,canonicalUrl
author:1539,1539,Rodrigo Vázquez,rodrigo vazquez,rodrigo-vazquez,rodrigo-vazquez,https://editoriallarueca.com/autor/rodrigo-vazquez/,"<p>""Descubre <em>DÍAS DE GALERNA</em>, un cuaderno de viaje que narra una aventura invernal por España en una furgoneta camperizada. Con paisajes únicos y momentos inolvidables, acompáñame en esta travesía llena de humor, naturaleza y el espíritu libre de la carretera.""</p>","""Descubre DÍAS DE GALERNA , un cuaderno de viaje que narra una aventura invernal por España en una furgoneta camperizada. Con paisajes únicos y momentos inolvidables, acompáñame en esta travesía llena de humor, naturaleza y el espíritu lib…",,1543,https://editoriallarueca.com/wp-content/uploads/w2_fotoAutor.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,Un cuaderno de viaje que narra una aventura invernal por España en una furgoneta camperizada,
author:1548,1548,Jesús Adame Ardila,jesus adame ardila,jesus-adame-ardila,jesus-adame-ardila,https://editoriallarueca.com/autor/jesus-adame-ardila/,"<p>En el esplendor del siglo XVII en España, el mundo de la numismática no solo es un pasatiempo para nobles y comerciantes, sino también un campo de batalla donde el amor, la ambición y la traición se entrelazan. Don Fernando de Mendoza, un apasionado coleccionista, se encuentra en el centro de una red de intrigas, rivalidades y amistades que cambiarán su vida para siempre.</p>","En el esplendor del siglo XVII en España, el mundo de la numismática no solo es un pasatiempo para nobles y comerciantes, sino también un campo de batalla donde el amor, la ambición y la traición se entrelazan. Don Fernando de Mendoza, un…",,1551,https://editoriallarueca.com/wp-content/uploads/w_fotoJesus.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"Intrigas y pasión en el siglo XVII: Don Fernando de Mendoza, coleccionista de monedas, enfrenta rivalidades y traiciones que cambiarán su vida para siempre.",
author:1552,1552,Gabriela Yordanova y Rafael Martínez Serrano,gabriela yordanova y rafael martinez serrano,gabriela-yordanova-y-rafael-martinez-serrano,gabriela-yordanova-y-rafael-martinez-serrano,https://editoriallarueca.com/autor/gabriela-yordanova-y-rafael-martinez-serrano/,"<p>""Morir todos los días"" es la historia real de Gabriela, una joven búlgara que, a los 22 años, enfrenta una devastadora lucha contra el alcoholismo. En un relato crudo y conmovedor, Gabriela expone los momentos más oscuros de su vida, mientras busca redención y esperanza. Un libro que refleja el dolor de la adicción, pero también la fuerza para no rendirse.</p>","""Morir todos los días"" es la historia real de Gabriela, una joven búlgara que, a los 22 años, enfrenta una devastadora lucha contra el alcoholismo. En un relato crudo y conmovedor, Gabriela expone los momentos más oscuros de su vida, mient…",,1554,https://editoriallarueca.com/wp-content/uploads/fotoRAFA.jpeg,,,publish,author_only_candidate,tf_libro vacío,,author_bio,medium,,"Narra la lucha real de Gabriela, una joven atrapada en el alcoholismo. Un relato crudo sobre el dolor de la adicción y la búsqueda de esperanza.",
author:1560,1560,Guillermo Martínez Schrem,guillermo martinez schrem,guillermo-martinez-schrem-2,guillermo-martinez-schrem,https://editoriallarueca.com/autor/guillermo-martinez-schrem-2/,"<p>""Un viaje inesperado lleva a Alex a recorrer las rutas del vino en Castilla y León, siguiendo a su amigo Fernando. Entre aldeas pintorescas, sabores tradicionales y monumentos históricos, descubrirá personajes únicos y lecciones del pasado en esta aventura gastronómica y cultural.""</p>","""Un viaje inesperado lleva a Alex a recorrer las rutas del vino en Castilla y León, siguiendo a su amigo Fernando. Entre aldeas pintorescas, sabores tradicionales y monumentos históricos, descubrirá personajes únicos y lecciones del pasado…",,1562,https://editoriallarueca.com/wp-content/uploads/w_guillermo.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:guillermo martinez schrem,book_synopsis,medium,,"Alex y Fernando recorren las rutas del vino en Castilla y León, descubriendo personajes, historia, y la mejor gastronomía local en una aventura inolvidable.",
author:1569,1569,José Carlos Ríos Camacho,jose carlos rios camacho,jose-carlos-rios-camacho,jose-carlos-rios-camacho,https://editoriallarueca.com/autor/jose-carlos-rios-camacho/,"<p>Ríos nos facilita un estudio analítico y sistemático del personaje que permite conocer la vida y andanzas previas de Tristán mucho antes de su trágica muerte, descubriéndonos con ello al caballero más allá del libreto conocido de Wagner, escudriñando sus intervenciones y aventuras con Val y sus amigos de la Tabla Redonda, de la mano del insigne Harold Foster.</p>","Ríos nos facilita un estudio analítico y sistemático del personaje que permite conocer la vida y andanzas previas de Tristán mucho antes de su trágica muerte, descubriéndonos con ello al caballero más allá del libreto conocido de Wagner, e…",,1571,https://editoriallarueca.com/wp-content/uploads/w_fotoautor-3.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,Un análisis único de Tristán que explora más allá del mito wagneriano.,
author:1578,1578,Carlos José Olmedo Batista,carlos jose olmedo batista,carlos-jose-olmedo-batista-2,carlos-jose-olmedo-batista,https://editoriallarueca.com/autor/carlos-jose-olmedo-batista-2/,"<p class=""Standard"">""Ángel esperaba unas vacaciones perfectas llenas de juegos y playas, pero un simple papel transformará su verano en una aventura inesperada. Descubre cómo las pequeñas cosas pueden cambiar la vida y abrir puertas a mundos nuevos.""</p>","""Ángel esperaba unas vacaciones perfectas llenas de juegos y playas, pero un simple papel transformará su verano en una aventura inesperada. Descubre cómo las pequeñas cosas pueden cambiar la vida y abrir puertas a mundos nuevos.""",,1580,https://editoriallarueca.com/wp-content/uploads/w_FotoCarlosJ.Olmedo.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:carlos jose olmedo batista,book_synopsis,medium,,"""Ángel esperaba un verano de juegos y playas, pero un simple papel lo llevará a descubrir cómo las pequeñas cosas pueden cambiarlo todo.""",
author:1585,1585,Ignacio Luis de Orduña Puebla,ignacio luis de orduna puebla,ignacio-luis-de-orduna-puebla-2,ignacio-luis-de-orduna-puebla,https://editoriallarueca.com/autor/ignacio-luis-de-orduna-puebla-2/,"<p>Un libro que invita a reflexionar sobre el rechazo y la falta de hospitalidad hacia el Verbo, tanto en el relato bíblico como en nuestra vida. A través de un ""<em>flashback espiritual</em>"", el autor nos anima a reconocer nuestras propias negaciones y a convertirnos en <em>el buen posadero</em> que abre su corazón al amor y la reconciliación.</p>","Un libro que invita a reflexionar sobre el rechazo y la falta de hospitalidad hacia el Verbo, tanto en el relato bíblico como en nuestra vida. A través de un "" flashback espiritual "", el autor nos anima a reconocer nuestras propias negacio…",,1587,https://editoriallarueca.com/wp-content/uploads/w_fotoPadreInaki.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:ignacio luis de orduna puebla,book_synopsis,medium,,¿Y si haces un flashback espiritual?,
author:1602,1602,Mari Carmen Gordillo González,mari carmen gordillo gonzalez,mari-carmen-gordillo-gonzalez,mari-carmen-gordillo-gonzalez,https://editoriallarueca.com/autor/mari-carmen-gordillo-gonzalez/,"<p>Ude, un elfo egoísta y solitario, sueña con viajar al País de las Nubes, pero no quiere hacerlo solo. Aunque esperaba la compañía de guerreros valientes, termina acompañado por un duende, un dragón y un hada, quienes también tienen razones para embarcarse en la travesía. Juntos deberán enfrentar desafíos, aprender a trabajar en equipo y descubrir si sus diferencias pueden ser su mayor fortaleza.</p>","Ude, un elfo egoísta y solitario, sueña con viajar al País de las Nubes, pero no quiere hacerlo solo. Aunque esperaba la compañía de guerreros valientes, termina acompañado por un duende, un dragón y un hada, quienes también tienen razones…",,1604,https://editoriallarueca.com/wp-content/uploads/w_fotoCarmenGordillo.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,• Los secretos y metas de cada compañero de viaje,
author:1614,1614,María Paredes,maria paredes,maria-paredes,maria-paredes,https://editoriallarueca.com/autor/maria-paredes/,"<p>""Explora los vínculos entre la vida terrenal y la espiritual en este libro que ofrece una visión reconfortante sobre la existencia más allá de la muerte. Un relato íntimo y esperanzador que, nacido del amor eterno, invita a reflexionar sobre el propósito de la vida y el significado más profundo de nuestra conexión con el universo.""</p>","""Explora los vínculos entre la vida terrenal y la espiritual en este libro que ofrece una visión reconfortante sobre la existencia más allá de la muerte. Un relato íntimo y esperanzador que, nacido del amor eterno, invita a reflexionar sob…",,1619,https://editoriallarueca.com/wp-content/uploads/w_fotoMariaParedes.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"""Una reflexión íntima y esperanzadora sobre la vida espiritual, el propósito de la existencia y el amor eterno que trasciende la muerte.""",
author:1616,1616,Sandra Sepúlveda López,sandra sepulveda lopez,sandra-sepulveda-lopez,sandra-sepulveda-lopez,https://editoriallarueca.com/autor/sandra-sepulveda-lopez/,"<p><em>Mariposas en el Jardín</em> es un compendio de relatos que invita al lector a explorar los recovecos del alma y del mundo cotidiano. Con un estilo íntimo y atrevido, la autora rinde homenaje a sus obras anteriores, a la vez que presenta textos inéditos que abordan temas como el dolor, la belleza, la muerte y el vínculo con el origen. Este libro es una sugerente invitación a un viaje introspectivo y a mirar la vida desde nuevas perspectivas.</p>","Mariposas en el Jardín es un compendio de relatos que invita al lector a explorar los recovecos del alma y del mundo cotidiano. Con un estilo íntimo y atrevido, la autora rinde homenaje a sus obras anteriores, a la vez que presenta textos…",,1618,https://editoriallarueca.com/wp-content/uploads/w_fotoSandra.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,Reflexión sobre las emociones humanas,
author:1633,1633,Malva Luz,malva luz,malva-luz,malva-luz,https://editoriallarueca.com/autor/malva-luz/,"<p>""Descubre el método Sah-G-Maes y los 36 Portales de Luz: una guía transformadora para liberar bloqueos, sanar heridas y expandir tu conciencia, conectándote con tu esencia y alcanzando la paz interior.""</p>","""Descubre el método Sah-G-Maes y los 36 Portales de Luz: una guía transformadora para liberar bloqueos, sanar heridas y expandir tu conciencia, conectándote con tu esencia y alcanzando la paz interior.""",,1635,https://editoriallarueca.com/wp-content/uploads/w_Malva.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"Algo más que una meditación es el arte de liberar, sanar y fluir",
author:1644,1644,Sara Sánchez Prieto,sara sanchez prieto,sara-sanchez-prieto-2,sara-sanchez-prieto,https://editoriallarueca.com/autor/sara-sanchez-prieto-2/,"<p>El talento es ese destello único que nos hace vibrar y encontrar nuestra esencia. En este libro, comparto mis experiencias y consejos para crear un musical inspirado en <em>El Rey León</em>. 🎭✨ Una parte de mi corazón, para ti.</p>","El talento es ese destello único que nos hace vibrar y encontrar nuestra esencia. En este libro, comparto mis experiencias y consejos para crear un musical inspirado en El Rey León . 🎭✨ Una parte de mi corazón, para ti.",,1646,https://editoriallarueca.com/wp-content/uploads/w_fotoSara-1.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:sara sanchez prieto,book_synopsis,medium,,"El talento, la vocación y la creación de un musical inspirado en 'El rey león'",
author:1649,1649,Juan Antonio Valero Casado,juan antonio valero casado,juan-antonio-valero-casado-2,juan-antonio-valero-casado,https://editoriallarueca.com/autor/juan-antonio-valero-casado-2/,"<p>Reflexiona, cuestiona y descubre la realidad desde otra perspectiva con <em>Entre líneas, reflejos de un tiempo convulso</em> de Juan Antonio Valero.  Una obra que combina profundidad, sensibilidad y crítica social.</p>","Reflexiona, cuestiona y descubre la realidad desde otra perspectiva con Entre líneas, reflejos de un tiempo convulso de Juan Antonio Valero. Una obra que combina profundidad, sensibilidad y crítica social.",,1652,https://editoriallarueca.com/wp-content/uploads/w_fotoAutor-4.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:juan antonio valero casado,book_synopsis,medium,,Reflexiones críticas de Juan Antonio Valero sobre nuestra compleja realidad.,
author:1681,1681,Guillermo Martínez Schrem,guillermo martinez schrem,guillermo-martinez-schrem-3,guillermo-martinez-schrem,https://editoriallarueca.com/autor/guillermo-martinez-schrem-3/,"<p>&nbsp;</p>
<p>El aventurero decide tomarse un día libre en el antiguo Leganés, explorando sus calles, conversando con la gente y redescubriendo monumentos y rincones olvidados. Durante su recorrido, disfruta de vinos, viandas y algún whisky, mientras vive diversas peripecia ¿Te unes a la aventura?""</p>","&nbsp; El aventurero decide tomarse un día libre en el antiguo Leganés, explorando sus calles, conversando con la gente y redescubriendo monumentos y rincones olvidados. Durante su recorrido, disfruta de vinos, viandas y algún whisky, mien…",,1683,https://editoriallarueca.com/wp-content/uploads/FotoAutor.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:guillermo martinez schrem,book_synopsis,medium,,"Redescubriendo el antiguo Leganés entre calles, monumentos y buenas viandas",
